game_id,agent_id,role,model_name,color,timestamp
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_1,honest,gpt-4o,🔴,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_1,honest,gpt-4o,🔴,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_1,honest,gpt-4o,🔴,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_1,honest,gpt-4o,🔴,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_1,honest,gpt-4o,🔴,
db1e45f5-d6fd-4438-9967-abb600f89307,Agent_2,honest,gpt-4,🔵,
a453354d-62bf-476c-8e06-eb34ea5a250e,Agent_2,honest,gpt-4,🔵,
d7a9776a-76fe-4b1d-bb9d-fa2c75ce1211,Agent_2,honest,gpt-4,🔵,
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_2,honest,gpt-4,🔵,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_2,honest,gpt-4,🔵,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_2,honest,gpt-4,🔵,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_2,honest,gpt-4,🔵,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_2,honest,gpt-4,🔵,
db1e45f5-d6fd-4438-9967-abb600f89307,Agent_3,honest,claude-3-opus-20240229,🟢,
a453354d-62bf-476c-8e06-eb34ea5a250e,Agent_3,honest,claude-3-opus-20240229,🟢,
d7a9776a-76fe-4b1d-bb9d-fa2c75ce1211,Agent_3,honest,claude-3-opus-20240229,🟢,
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_3,honest,claude-3-opus-20240229,🟢,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_3,honest,claude-3-opus-20240229,🟢,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_3,honest,claude-3-opus-20240229,🟢,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_3,honest,claude-3-opus-20240229,🟢,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_3,honest,claude-3-opus-20240229,🟢,
db1e45f5-d6fd-4438-9967-abb600f89307,Agent_4,honest,claude-3-haiku-20240307,💗,
a453354d-62bf-476c-8e06-eb34ea5a250e,Agent_4,honest,claude-3-haiku-20240307,💗,
d7a9776a-76fe-4b1d-bb9d-fa2c75ce1211,Agent_4,honest,claude-3-haiku-20240307,💗,
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_4,honest,claude-3-haiku-20240307,💗,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_4,honest,claude-3-haiku-20240307,💗,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_4,honest,claude-3-haiku-20240307,💗,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_4,honest,claude-3-haiku-20240307,💗,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_4,honest,claude-3-haiku-20240307,💗,
db1e45f5-d6fd-4438-9967-abb600f89307,Agent_5,byzantine,gpt-4-turbo,🟠,
a453354d-62bf-476c-8e06-eb34ea5a250e,Agent_5,byzantine,gpt-4-turbo,🟠,
d7a9776a-76fe-4b1d-bb9d-fa2c75ce1211,Agent_5,byzantine,gpt-4-turbo,🟠,
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_5,byzantine,gpt-4-turbo,🟠,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_5,byzantine,gpt-4-turbo,🟠,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_5,byzantine,gpt-4-turbo,🟠,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_5,byzantine,gpt-4-turbo,🟠,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_5,byzantine,gpt-4-turbo,🟠,
db1e45f5-d6fd-4438-9967-abb600f89307,Agent_6,honest,gpt-4o,🟡,
a453354d-62bf-476c-8e06-eb34ea5a250e,Agent_6,honest,gpt-4o,🟡,
d7a9776a-76fe-4b1d-bb9d-fa2c75ce1211,Agent_6,honest,gpt-4o,🟡,
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_6,honest,gpt-4o,🟡,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_6,honest,gpt-4o,🟡,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_6,honest,gpt-4o,🟡,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_6,honest,gpt-4o,🟡,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_6,honest,gpt-4o,🟡,
db1e45f5-d6fd-4438-9967-abb600f89307,Agent_7,byzantine,gpt-4-turbo,⚫,
a453354d-62bf-476c-8e06-eb34ea5a250e,Agent_7,byzantine,gpt-4-turbo,⚫,
d7a9776a-76fe-4b1d-bb9d-fa2c75ce1211,Agent_7,byzantine,gpt-4-turbo,⚫,
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_7,byzantine,gpt-4-turbo,⚫,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_7,byzantine,gpt-4-turbo,⚫,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_7,byzantine,gpt-4-turbo,⚫,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_7,byzantine,gpt-4-turbo,⚫,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_7,byzantine,gpt-4-turbo,⚫,
db1e45f5-d6fd-4438-9967-abb600f89307,Agent_8,honest,gpt-4,⚪,
a453354d-62bf-476c-8e06-eb34ea5a250e,Agent_8,honest,gpt-4,⚪,
d7a9776a-76fe-4b1d-bb9d-fa2c75ce1211,Agent_8,honest,gpt-4,⚪,
ded542b1-c890-4c8b-862d-ca787d2f489d,Agent_8,honest,gpt-4,⚪,
e1ca80da-5588-44cf-ad37-ad31ab69f0dd,Agent_8,honest,gpt-4,⚪,
166d9004-db91-48f8-b957-c6f2ff473673,Agent_8,honest,gpt-4,⚪,
a6bbd60b-5abe-4cfc-a554-00831426787d,Agent_8,honest,gpt-4,⚪,
26ea4d15-ef04-44c6-95f3-3d48020452d4,Agent_8,honest,gpt-4,⚪,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_1,honest,gpt-4o,🔴,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_1,honest,gpt-4o,🔴,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_1,honest,gpt-4o,🔴,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_1,honest,gpt-4o,🔴,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_1,honest,gpt-4o,🔴,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_1,honest,gpt-4o,🔴,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_1,honest,gpt-4o,🔴,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_1,honest,gpt-4o,🔴,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_2,byzantine,gpt-4,🔵,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_2,byzantine,gpt-4,🔵,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_2,byzantine,gpt-4,🔵,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_2,byzantine,gpt-4,🔵,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_2,byzantine,gpt-4,🔵,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_2,byzantine,gpt-4,🔵,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_2,byzantine,gpt-4,🔵,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_2,byzantine,gpt-4,🔵,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_3,honest,claude-3-opus-20240229,🟢,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_3,honest,claude-3-opus-20240229,🟢,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_3,honest,claude-3-opus-20240229,🟢,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_3,honest,claude-3-opus-20240229,🟢,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_3,honest,claude-3-opus-20240229,🟢,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_3,honest,claude-3-opus-20240229,🟢,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_3,honest,claude-3-opus-20240229,🟢,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_3,honest,claude-3-opus-20240229,🟢,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_4,honest,claude-3-haiku-20240307,💗,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_4,honest,claude-3-haiku-20240307,💗,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_4,honest,claude-3-haiku-20240307,💗,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_4,honest,claude-3-haiku-20240307,💗,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_4,honest,claude-3-haiku-20240307,💗,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_4,honest,claude-3-haiku-20240307,💗,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_4,honest,claude-3-haiku-20240307,💗,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_4,honest,claude-3-haiku-20240307,💗,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_5,honest,gpt-4-turbo,🟠,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_5,honest,gpt-4-turbo,🟠,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_5,honest,gpt-4-turbo,🟠,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_5,honest,gpt-4-turbo,🟠,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_5,honest,gpt-4-turbo,🟠,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_5,honest,gpt-4-turbo,🟠,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_5,honest,gpt-4-turbo,🟠,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_5,honest,gpt-4-turbo,🟠,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_6,honest,gpt-4o,🟡,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_6,honest,gpt-4o,🟡,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_6,honest,gpt-4o,🟡,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_6,honest,gpt-4o,🟡,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_6,honest,gpt-4o,🟡,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_6,honest,gpt-4o,🟡,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_6,honest,gpt-4o,🟡,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_6,honest,gpt-4o,🟡,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_7,honest,gpt-4-turbo,⚫,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_7,honest,gpt-4-turbo,⚫,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_7,honest,gpt-4-turbo,⚫,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_7,honest,gpt-4-turbo,⚫,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_7,honest,gpt-4-turbo,⚫,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_7,honest,gpt-4-turbo,⚫,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_7,honest,gpt-4-turbo,⚫,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_7,honest,gpt-4-turbo,⚫,
97ce81e0-da1b-4daf-b616-40686249191e,Agent_8,byzantine,gpt-4,⚪,
addd9fae-5c27-4f5b-95c6-2089353644ac,Agent_8,byzantine,gpt-4,⚪,
7efea8bf-82e6-4d76-ad47-7d2986f688d5,Agent_8,byzantine,gpt-4,⚪,
91abe506-0f9b-4a9c-be9d-47c3fd03fb04,Agent_8,byzantine,gpt-4,⚪,
640ee0df-dc73-4803-812e-9a0e7a4cfe6c,Agent_8,byzantine,gpt-4,⚪,
39bfbb21-e8b0-43aa-af29-3d8773035f6e,Agent_8,byzantine,gpt-4,⚪,
a34e4cb4-c23c-48ea-92d0-86837d9f55fe,Agent_8,byzantine,gpt-4,⚪,
793e4309-1742-4639-b808-0cf2f6c90758,Agent_8,byzantine,gpt-4,⚪,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_1,honest,gpt-4o,🔴,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_1,honest,gpt-4o,🔴,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_1,honest,gpt-4o,🔴,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_1,honest,gpt-4o,🔴,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_1,honest,gpt-4o,🔴,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_1,honest,gpt-4o,🔴,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_1,honest,gpt-4o,🔴,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_1,honest,gpt-4o,🔴,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_2,honest,gpt-4,🔵,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_2,honest,gpt-4,🔵,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_2,honest,gpt-4,🔵,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_2,honest,gpt-4,🔵,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_2,honest,gpt-4,🔵,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_2,honest,gpt-4,🔵,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_2,honest,gpt-4,🔵,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_2,honest,gpt-4,🔵,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_3,honest,claude-3-opus-20240229,🟢,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_3,honest,claude-3-opus-20240229,🟢,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_3,honest,claude-3-opus-20240229,🟢,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_3,honest,claude-3-opus-20240229,🟢,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_3,honest,claude-3-opus-20240229,🟢,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_3,honest,claude-3-opus-20240229,🟢,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_3,honest,claude-3-opus-20240229,🟢,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_3,honest,claude-3-opus-20240229,🟢,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_4,honest,claude-3-haiku-20240307,💗,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_4,honest,claude-3-haiku-20240307,💗,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_4,honest,claude-3-haiku-20240307,💗,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_4,honest,claude-3-haiku-20240307,💗,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_4,honest,claude-3-haiku-20240307,💗,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_4,honest,claude-3-haiku-20240307,💗,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_4,honest,claude-3-haiku-20240307,💗,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_4,honest,claude-3-haiku-20240307,💗,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_5,honest,gpt-4-turbo,🟠,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_5,honest,gpt-4-turbo,🟠,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_5,honest,gpt-4-turbo,🟠,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_5,honest,gpt-4-turbo,🟠,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_5,honest,gpt-4-turbo,🟠,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_5,honest,gpt-4-turbo,🟠,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_5,honest,gpt-4-turbo,🟠,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_5,honest,gpt-4-turbo,🟠,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_6,byzantine,gpt-4o,🟡,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_6,byzantine,gpt-4o,🟡,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_6,byzantine,gpt-4o,🟡,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_6,byzantine,gpt-4o,🟡,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_6,byzantine,gpt-4o,🟡,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_6,byzantine,gpt-4o,🟡,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_6,byzantine,gpt-4o,🟡,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_6,byzantine,gpt-4o,🟡,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_7,byzantine,gpt-4-turbo,⚫,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_7,byzantine,gpt-4-turbo,⚫,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_7,byzantine,gpt-4-turbo,⚫,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_7,byzantine,gpt-4-turbo,⚫,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_7,byzantine,gpt-4-turbo,⚫,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_7,byzantine,gpt-4-turbo,⚫,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_7,byzantine,gpt-4-turbo,⚫,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_7,byzantine,gpt-4-turbo,⚫,
98c54058-17a8-43c3-9d37-7ea7edbd922f,Agent_8,honest,gpt-4,⚪,
15eb2f52-e223-488a-9c04-ced3b780951b,Agent_8,honest,gpt-4,⚪,
c6155b1e-fd84-45ad-8da7-3d46b30eaa96,Agent_8,honest,gpt-4,⚪,
51f7f0a2-08eb-4e41-9bd5-416b2143c2bc,Agent_8,honest,gpt-4,⚪,
e9c5e29a-972e-491f-89a7-5aa7ddaa1cd7,Agent_8,honest,gpt-4,⚪,
c272f8d0-7427-4f7b-8e41-87eb45637303,Agent_8,honest,gpt-4,⚪,
3319c414-8658-4ac5-989c-57771ca781ed,Agent_8,honest,gpt-4,⚪,
01a5db7d-c4b7-4a02-9d1c-9339ed36b03e,Agent_8,honest,gpt-4,⚪,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_1,byzantine,gpt-4o,🔴,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_1,byzantine,gpt-4o,🔴,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_1,byzantine,gpt-4o,🔴,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_1,byzantine,gpt-4o,🔴,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_1,byzantine,gpt-4o,🔴,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_1,byzantine,gpt-4o,🔴,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_1,byzantine,gpt-4o,🔴,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_1,byzantine,gpt-4o,🔴,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_2,byzantine,gpt-4,🔵,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_2,byzantine,gpt-4,🔵,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_2,byzantine,gpt-4,🔵,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_2,byzantine,gpt-4,🔵,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_2,byzantine,gpt-4,🔵,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_2,byzantine,gpt-4,🔵,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_2,byzantine,gpt-4,🔵,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_2,byzantine,gpt-4,🔵,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_3,honest,claude-3-opus-20240229,🟢,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_3,honest,claude-3-opus-20240229,🟢,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_3,honest,claude-3-opus-20240229,🟢,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_3,honest,claude-3-opus-20240229,🟢,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_3,honest,claude-3-opus-20240229,🟢,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_3,honest,claude-3-opus-20240229,🟢,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_3,honest,claude-3-opus-20240229,🟢,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_3,honest,claude-3-opus-20240229,🟢,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_4,honest,claude-3-haiku-20240307,💗,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_4,honest,claude-3-haiku-20240307,💗,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_4,honest,claude-3-haiku-20240307,💗,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_4,honest,claude-3-haiku-20240307,💗,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_4,honest,claude-3-haiku-20240307,💗,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_4,honest,claude-3-haiku-20240307,💗,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_4,honest,claude-3-haiku-20240307,💗,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_4,honest,claude-3-haiku-20240307,💗,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_5,honest,gpt-4-turbo,🟠,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_5,honest,gpt-4-turbo,🟠,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_5,honest,gpt-4-turbo,🟠,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_5,honest,gpt-4-turbo,🟠,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_5,honest,gpt-4-turbo,🟠,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_5,honest,gpt-4-turbo,🟠,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_5,honest,gpt-4-turbo,🟠,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_5,honest,gpt-4-turbo,🟠,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_6,honest,gpt-4o,🟡,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_6,honest,gpt-4o,🟡,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_6,honest,gpt-4o,🟡,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_6,honest,gpt-4o,🟡,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_6,honest,gpt-4o,🟡,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_6,honest,gpt-4o,🟡,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_6,honest,gpt-4o,🟡,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_6,honest,gpt-4o,🟡,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_7,honest,gpt-4-turbo,⚫,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_7,honest,gpt-4-turbo,⚫,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_7,honest,gpt-4-turbo,⚫,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_7,honest,gpt-4-turbo,⚫,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_7,honest,gpt-4-turbo,⚫,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_7,honest,gpt-4-turbo,⚫,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_7,honest,gpt-4-turbo,⚫,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_7,honest,gpt-4-turbo,⚫,
e9405c51-4210-4151-8f73-d879da4a6bbe,Agent_8,honest,gpt-4,⚪,
5ffe0460-d123-44c8-b471-6df26e394af6,Agent_8,honest,gpt-4,⚪,
430c95b2-7948-4ac5-ae74-7cb9dbc6d648,Agent_8,honest,gpt-4,⚪,
8cda6766-e59f-4dbd-9f57-328b2e4dd7f3,Agent_8,honest,gpt-4,⚪,
ea409024-fe1e-42f3-a02a-757a0a13d86a,Agent_8,honest,gpt-4,⚪,
f7b19bfc-556f-44b7-8982-f9e3a8cef035,Agent_8,honest,gpt-4,⚪,
129f8c57-ab5f-43cb-a035-d3d1aa82cffb,Agent_8,honest,gpt-4,⚪,
d3f16e46-a943-4020-a467-054bdab4a5bd,Agent_8,honest,gpt-4,⚪,
99adccbf-814a-412f-8650-19061b41e9df,Agent_1,byzantine,gpt-4o,🔴,
5429ee7f-289a-48e4-a673-2231650fdaa9,Agent_1,byzantine,gpt-4o,🔴,
475bb2cb-2285-4c17-a259-85affa695a16,Agent_1,byzantine,gpt-4o,🔴,
a96ae16e-9f32-48e0-b620-48509b3ee818,Agent_1,byzantine,gpt-4o,🔴,
6e56394a-c286-4edc-8fdc-f36a30621d24,Agent_1,byzantine,gpt-4o,🔴,
d3893391-71c0-47bb-8ee4-9404dfd50e49,Agent_1,byzantine,gpt-4o,🔴,
36810701-cc8d-451a-b136-ca8f1767c4cb,Agent_1,byzantine,gpt-4o,🔴,
a4060225-a82d-424c-aa4f-4f55fd073868,Agent_1,byzantine,gpt-4o,🔴,
99adccbf-814a-412f-8650-19061b41e9df,Agent_2,honest,gpt-4,🔵,
5429ee7f-289a-48e4-a673-2231650fdaa9,Agent_2,honest,gpt-4,🔵,
475bb2cb-2285-4c17-a259-85affa695a16,Agent_2,honest,gpt-4,🔵,
a96ae16e-9f32-48e0-b620-48509b3ee818,Agent_2,honest,gpt-4,🔵,
6e56394a-c286-4edc-8fdc-f36a30621d24,Agent_2,honest,gpt-4,🔵,
d3893391-71c0-47bb-8ee4-9404dfd50e49,Agent_2,honest,gpt-4,🔵,
36810701-cc8d-451a-b136-ca8f1767c4cb,Agent_2,honest,gpt-4,🔵,
a4060225-a82d-424c-aa4f-4f55fd073868,Agent_2,honest,gpt-4,🔵,
99adccbf-814a-412f-8650-19061b41e9df,Agent_3,honest,claude-3-opus-20240229,🟢,
5429ee7f-289a-48e4-a673-2231650fdaa9,Agent_3,honest,claude-3-opus-20240229,🟢,
475bb2cb-2285-4c17-a259-85affa695a16,Agent_3,honest,claude-3-opus-20240229,🟢,
a96ae16e-9f32-48e0-b620-48509b3ee818,Agent_3,honest,claude-3-opus-20240229,🟢,
6e56394a-c286-4edc-8fdc-f36a30621d24,Agent_3,honest,claude-3-opus-20240229,🟢,
d3893391-71c0-47bb-8ee4-9404dfd50e49,Agent_3,honest,claude-3-opus-20240229,🟢,
36810701-cc8d-451a-b136-ca8f1767c4cb,Agent_3,honest,claude-3-opus-20240229,🟢,
a4060225-a82d-424c-aa4f-4f55fd073868,Agent_3,honest,claude-3-opus-20240229,🟢,
