game_id,round_id,consensus_decision,agreement_level,timestamp
7024bef7-c36d-4183-bc31-334719eae62d,10,Max Rounds Reached – Honest Agents Win,1,
e62f55af-b734-4df8-a5d5-56b65ae7083c,10,Max Rounds Reached – Honest Agents Win,1,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,10,Max Rounds Reached – Honest Agents Win,1,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,10,Max Rounds Reached – Honest Agents Win,1,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,10,Max Rounds Reached – Honest Agents Win,1,
6d9cef7a-2170-4414-842c-a53e5671d0a7,2,Eject Agent_4,0.571428571,
88acd70b-8806-4984-8b62-c94635ece30f,2,Eject Agent_4,0.571428571,
e0e07f4f-0601-4a60-831b-54e7035f02f2,2,Eject Agent_4,0.571428571,
4dcc68d0-8f92-4583-940a-ec6a319e873f,2,Eject Agent_4,0.571428571,
35ee01cc-feb0-436c-8b47-3e3547761037,2,Eject Agent_4,0.571428571,
6f6e3f40-a8e7-424d-8745-12920428ff77,2,Eject Agent_4,0.571428571,
9b41bc82-2331-4ab2-a620-262aedae2d29,2,Eject Agent_4,0.571428571,
a1a2af6d-2fde-404c-a80a-ce5380be63fd,2,Eject Agent_4,0.571428571,
6d9cef7a-2170-4414-842c-a53e5671d0a7,3,Eject Agent_7,0.666666667,
88acd70b-8806-4984-8b62-c94635ece30f,3,Eject Agent_7,0.666666667,
e0e07f4f-0601-4a60-831b-54e7035f02f2,3,Eject Agent_7,0.666666667,
4dcc68d0-8f92-4583-940a-ec6a319e873f,3,Eject Agent_7,0.666666667,
35ee01cc-feb0-436c-8b47-3e3547761037,3,Eject Agent_7,0.666666667,
6f6e3f40-a8e7-424d-8745-12920428ff77,3,Eject Agent_7,0.666666667,
9b41bc82-2331-4ab2-a620-262aedae2d29,3,Eject Agent_7,0.666666667,
a1a2af6d-2fde-404c-a80a-ce5380be63fd,3,Eject Agent_7,0.666666667,
6d9cef7a-2170-4414-842c-a53e5671d0a7,4,Eject Agent_5,0.8,
88acd70b-8806-4984-8b62-c94635ece30f,4,Eject Agent_5,0.8,
e0e07f4f-0601-4a60-831b-54e7035f02f2,4,Eject Agent_5,0.8,
4dcc68d0-8f92-4583-940a-ec6a319e873f,4,Eject Agent_5,0.8,
35ee01cc-feb0-436c-8b47-3e3547761037,4,Eject Agent_5,0.8,
6f6e3f40-a8e7-424d-8745-12920428ff77,4,Eject Agent_5,0.8,
9b41bc82-2331-4ab2-a620-262aedae2d29,4,Eject Agent_5,0.8,
a1a2af6d-2fde-404c-a80a-ce5380be63fd,4,Eject Agent_5,0.8,
6d9cef7a-2170-4414-842c-a53e5671d0a7,10,Max Rounds Reached – Honest Agents Win,1,
88acd70b-8806-4984-8b62-c94635ece30f,10,Max Rounds Reached – Honest Agents Win,1,
e0e07f4f-0601-4a60-831b-54e7035f02f2,10,Max Rounds Reached – Honest Agents Win,1,
4dcc68d0-8f92-4583-940a-ec6a319e873f,10,Max Rounds Reached – Honest Agents Win,1,
35ee01cc-feb0-436c-8b47-3e3547761037,10,Max Rounds Reached – Honest Agents Win,1,
6f6e3f40-a8e7-424d-8745-12920428ff77,10,Max Rounds Reached – Honest Agents Win,1,
9b41bc82-2331-4ab2-a620-262aedae2d29,10,Max Rounds Reached – Honest Agents Win,1,
a1a2af6d-2fde-404c-a80a-ce5380be63fd,10,Max Rounds Reached – Honest Agents Win,1,
007fde6b-a18a-419a-ab82-b66fd3a98086,1,Eject Agent_3,0.714285714,
95199c48-1d53-44c9-b8dc-7531c24cdb65,1,Eject Agent_3,0.714285714,
34a931ef-9ad6-497e-92c8-190db10c5005,1,Eject Agent_3,0.714285714,
e9fa1383-387c-40f3-9ad1-eddc74d3b969,1,Eject Agent_3,0.714285714,
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,1,Eject Agent_3,0.714285714,
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,1,Eject Agent_3,0.714285714,
80cb18e5-176e-4142-b789-579ada846876,1,Eject Agent_3,0.714285714,
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,1,Eject Agent_3,0.714285714,
007fde6b-a18a-419a-ab82-b66fd3a98086,2,Eject Agent_6,0.666666667,
95199c48-1d53-44c9-b8dc-7531c24cdb65,2,Eject Agent_6,0.666666667,
34a931ef-9ad6-497e-92c8-190db10c5005,2,Eject Agent_6,0.666666667,
e9fa1383-387c-40f3-9ad1-eddc74d3b969,2,Eject Agent_6,0.666666667,
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,2,Eject Agent_6,0.666666667,
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,2,Eject Agent_6,0.666666667,
80cb18e5-176e-4142-b789-579ada846876,2,Eject Agent_6,0.666666667,
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,2,Eject Agent_6,0.666666667,
007fde6b-a18a-419a-ab82-b66fd3a98086,5,Eject Agent_5,0.75,
95199c48-1d53-44c9-b8dc-7531c24cdb65,5,Eject Agent_5,0.75,
34a931ef-9ad6-497e-92c8-190db10c5005,5,Eject Agent_5,0.75,
e9fa1383-387c-40f3-9ad1-eddc74d3b969,5,Eject Agent_5,0.75,
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,5,Eject Agent_5,0.75,
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,5,Eject Agent_5,0.75,
80cb18e5-176e-4142-b789-579ada846876,5,Eject Agent_5,0.75,
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,5,Eject Agent_5,0.75,
007fde6b-a18a-419a-ab82-b66fd3a98086,6,Byzantine Agents Win,1,
95199c48-1d53-44c9-b8dc-7531c24cdb65,6,Byzantine Agents Win,1,
34a931ef-9ad6-497e-92c8-190db10c5005,6,Byzantine Agents Win,1,
e9fa1383-387c-40f3-9ad1-eddc74d3b969,6,Byzantine Agents Win,1,
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,6,Byzantine Agents Win,1,
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,6,Byzantine Agents Win,1,
80cb18e5-176e-4142-b789-579ada846876,6,Byzantine Agents Win,1,
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,6,Byzantine Agents Win,1,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,1,Eject Agent_5,0.857142857,
4f40ce75-b836-488d-8f03-3df3f97fc322,1,Eject Agent_5,0.857142857,
6a178308-3135-449c-9046-d8dcf28dde29,1,Eject Agent_5,0.857142857,
248d5d86-49f2-472b-ba7f-5d491628adfc,1,Eject Agent_5,0.857142857,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,1,Eject Agent_5,0.857142857,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,1,Eject Agent_5,0.857142857,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,1,Eject Agent_5,0.857142857,
00a6e2c6-b42a-49df-847e-44742aebdc62,1,Eject Agent_5,0.857142857,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,2,Eject Agent_7,0.8,
4f40ce75-b836-488d-8f03-3df3f97fc322,2,Eject Agent_7,0.8,
6a178308-3135-449c-9046-d8dcf28dde29,2,Eject Agent_7,0.8,
248d5d86-49f2-472b-ba7f-5d491628adfc,2,Eject Agent_7,0.8,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,2,Eject Agent_7,0.8,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,2,Eject Agent_7,0.8,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,2,Eject Agent_7,0.8,
00a6e2c6-b42a-49df-847e-44742aebdc62,2,Eject Agent_7,0.8,
4b48ce5c-6683-456e-a31c-50e4fc860fae,1,Eject Agent_4,0.833333333,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,1,Eject Agent_4,0.833333333,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,1,Eject Agent_4,0.833333333,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,1,Eject Agent_4,0.833333333,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,1,Eject Agent_4,0.833333333,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,1,Eject Agent_4,0.833333333,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,1,Eject Agent_4,0.833333333,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,1,Eject Agent_4,0.833333333,
4b48ce5c-6683-456e-a31c-50e4fc860fae,2,Eject Agent_6,0.8,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,2,Eject Agent_6,0.8,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,2,Eject Agent_6,0.8,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,2,Eject Agent_6,0.8,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,2,Eject Agent_6,0.8,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,2,Eject Agent_6,0.8,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,2,Eject Agent_6,0.8,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,2,Eject Agent_6,0.8,
679cfdf8-d953-491e-a0a6-5aeea774f318,5,Eject Agent_6,0.571428571,
5d38b993-271a-445a-84bd-27e33e13c75d,5,Eject Agent_6,0.571428571,
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,5,Eject Agent_6,0.571428571,
6217d8d4-9b37-474d-a573-c7cd7a302fef,5,Eject Agent_6,0.571428571,
43e66858-c4e7-4352-8837-96790eb29cab,5,Eject Agent_6,0.571428571,
85831550-e902-412c-86e7-8a8a401ff36c,5,Eject Agent_6,0.571428571,
6c3fa5b6-85f4-4d07-9144-c75bb20d15b0,5,Eject Agent_6,0.571428571,
578e634b-2937-4d3f-ad20-4bbdd83b5a4f,5,Eject Agent_6,0.571428571,
679cfdf8-d953-491e-a0a6-5aeea774f318,7,Eject Agent_3,0.5,
5d38b993-271a-445a-84bd-27e33e13c75d,7,Eject Agent_3,0.5,
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,7,Eject Agent_3,0.5,
6217d8d4-9b37-474d-a573-c7cd7a302fef,7,Eject Agent_3,0.5,
43e66858-c4e7-4352-8837-96790eb29cab,7,Eject Agent_3,0.5,
85831550-e902-412c-86e7-8a8a401ff36c,7,Eject Agent_3,0.5,
6c3fa5b6-85f4-4d07-9144-c75bb20d15b0,7,Eject Agent_3,0.5,
578e634b-2937-4d3f-ad20-4bbdd83b5a4f,7,Eject Agent_3,0.5,
679cfdf8-d953-491e-a0a6-5aeea774f318,10,Max Rounds Reached – Honest Agents Win,1,
5d38b993-271a-445a-84bd-27e33e13c75d,10,Max Rounds Reached – Honest Agents Win,1,
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,10,Max Rounds Reached – Honest Agents Win,1,
6217d8d4-9b37-474d-a573-c7cd7a302fef,10,Max Rounds Reached – Honest Agents Win,1,
43e66858-c4e7-4352-8837-96790eb29cab,10,Max Rounds Reached – Honest Agents Win,1,
85831550-e902-412c-86e7-8a8a401ff36c,10,Max Rounds Reached – Honest Agents Win,1,
6c3fa5b6-85f4-4d07-9144-c75bb20d15b0,10,Max Rounds Reached – Honest Agents Win,1,
578e634b-2937-4d3f-ad20-4bbdd83b5a4f,10,Max Rounds Reached – Honest Agents Win,1,
a0410e63-4202-4c1c-b14b-17d585949a79,1,Eject Agent_4,0.714285714,
f23264e8-aa66-4aae-95a0-ee6140925fad,1,Eject Agent_4,0.714285714,
1ac50410-0d84-4087-a828-99cc2771a959,1,Eject Agent_4,0.714285714,
b5eb1045-ef58-43f9-9f3d-f88e7689e2b4,1,Eject Agent_4,0.714285714,
e6462248-9425-4193-80af-8845a880d755,1,Eject Agent_4,0.714285714,
019f597a-ea9c-45ca-afe9-7e00e3321c2a,1,Eject Agent_4,0.714285714,
cc4b2ea7-2035-4d20-ade4-9ee3e0ac2885,1,Eject Agent_4,0.714285714,
fa9afbf2-aecb-4bb2-a2a0-5b11dfc07f87,1,Eject Agent_4,0.714285714,
a0410e63-4202-4c1c-b14b-17d585949a79,2,Eject Agent_3,0.666666667,
f23264e8-aa66-4aae-95a0-ee6140925fad,2,Eject Agent_3,0.666666667,
1ac50410-0d84-4087-a828-99cc2771a959,2,Eject Agent_3,0.666666667,
b5eb1045-ef58-43f9-9f3d-f88e7689e2b4,2,Eject Agent_3,0.666666667,
e6462248-9425-4193-80af-8845a880d755,2,Eject Agent_3,0.666666667,
019f597a-ea9c-45ca-afe9-7e00e3321c2a,2,Eject Agent_3,0.666666667,
cc4b2ea7-2035-4d20-ade4-9ee3e0ac2885,2,Eject Agent_3,0.666666667,
fa9afbf2-aecb-4bb2-a2a0-5b11dfc07f87,2,Eject Agent_3,0.666666667,
a0410e63-4202-4c1c-b14b-17d585949a79,3,Eject Agent_3,0.8,
f23264e8-aa66-4aae-95a0-ee6140925fad,3,Eject Agent_3,0.8,
1ac50410-0d84-4087-a828-99cc2771a959,3,Eject Agent_3,0.8,
b5eb1045-ef58-43f9-9f3d-f88e7689e2b4,3,Eject Agent_3,0.8,
e6462248-9425-4193-80af-8845a880d755,3,Eject Agent_3,0.8,
019f597a-ea9c-45ca-afe9-7e00e3321c2a,3,Eject Agent_3,0.8,
cc4b2ea7-2035-4d20-ade4-9ee3e0ac2885,3,Eject Agent_3,0.8,
fa9afbf2-aecb-4bb2-a2a0-5b11dfc07f87,3,Eject Agent_3,0.8,
a0410e63-4202-4c1c-b14b-17d585949a79,4,Eject Agent_7,0.8,
f23264e8-aa66-4aae-95a0-ee6140925fad,4,Eject Agent_7,0.8,
1ac50410-0d84-4087-a828-99cc2771a959,4,Eject Agent_7,0.8,
b5eb1045-ef58-43f9-9f3d-f88e7689e2b4,4,Eject Agent_7,0.8,
e6462248-9425-4193-80af-8845a880d755,4,Eject Agent_7,0.8,
019f597a-ea9c-45ca-afe9-7e00e3321c2a,4,Eject Agent_7,0.8,
cc4b2ea7-2035-4d20-ade4-9ee3e0ac2885,4,Eject Agent_7,0.8,
fa9afbf2-aecb-4bb2-a2a0-5b11dfc07f87,4,Eject Agent_7,0.8,
a0410e63-4202-4c1c-b14b-17d585949a79,5,Eject Agent_6,0.5,
f23264e8-aa66-4aae-95a0-ee6140925fad,5,Eject Agent_6,0.5,
1ac50410-0d84-4087-a828-99cc2771a959,5,Eject Agent_6,0.5,
b5eb1045-ef58-43f9-9f3d-f88e7689e2b4,5,Eject Agent_6,0.5,
e6462248-9425-4193-80af-8845a880d755,5,Eject Agent_6,0.5,
019f597a-ea9c-45ca-afe9-7e00e3321c2a,5,Eject Agent_6,0.5,
cc4b2ea7-2035-4d20-ade4-9ee3e0ac2885,5,Eject Agent_6,0.5,
fa9afbf2-aecb-4bb2-a2a0-5b11dfc07f87,5,Eject Agent_6,0.5,
a0410e63-4202-4c1c-b14b-17d585949a79,6,Eject Agent_2,0.666666667,
f23264e8-aa66-4aae-95a0-ee6140925fad,6,Eject Agent_2,0.666666667,
1ac50410-0d84-4087-a828-99cc2771a959,6,Eject Agent_2,0.666666667,
b5eb1045-ef58-43f9-9f3d-f88e7689e2b4,6,Eject Agent_2,0.666666667,
e6462248-9425-4193-80af-8845a880d755,6,Eject Agent_2,0.666666667,
019f597a-ea9c-45ca-afe9-7e00e3321c2a,6,Eject Agent_2,0.666666667,
cc4b2ea7-2035-4d20-ade4-9ee3e0ac2885,6,Eject Agent_2,0.666666667,
fa9afbf2-aecb-4bb2-a2a0-5b11dfc07f87,6,Eject Agent_2,0.666666667,
c6c21f01-4cb1-4456-8ec1-f86b8e0ee41f,3,Eject Agent_2,0.714285714,
4ad2deba-f735-4f4e-99b7-b8d8378366e8,3,Eject Agent_2,0.714285714,
5baee512-0cf0-4ecc-9a57-04144003a7cf,3,Eject Agent_2,0.714285714,
25f7c98a-d61a-4d2c-9f07-9c9af6f53316,3,Eject Agent_2,0.714285714,
dc93a6a4-81ec-41a9-a8c2-b5c765d0690e,3,Eject Agent_2,0.714285714,
8b136b89-bf67-44a2-9a4a-dd871a34e739,3,Eject Agent_2,0.714285714,
db4b8369-2f34-4e8d-a8f1-a1574742e761,3,Eject Agent_2,0.714285714,
31f7583c-cba6-4eaf-9b46-c2060d8dc780,3,Eject Agent_2,0.714285714,
c6c21f01-4cb1-4456-8ec1-f86b8e0ee41f,10,Max Rounds Reached – Honest Agents Win,1,
4ad2deba-f735-4f4e-99b7-b8d8378366e8,10,Max Rounds Reached – Honest Agents Win,1,
5baee512-0cf0-4ecc-9a57-04144003a7cf,10,Max Rounds Reached – Honest Agents Win,1,
25f7c98a-d61a-4d2c-9f07-9c9af6f53316,10,Max Rounds Reached – Honest Agents Win,1,
dc93a6a4-81ec-41a9-a8c2-b5c765d0690e,10,Max Rounds Reached – Honest Agents Win,1,
8b136b89-bf67-44a2-9a4a-dd871a34e739,10,Max Rounds Reached – Honest Agents Win,1,
db4b8369-2f34-4e8d-a8f1-a1574742e761,10,Max Rounds Reached – Honest Agents Win,1,
31f7583c-cba6-4eaf-9b46-c2060d8dc780,10,Max Rounds Reached – Honest Agents Win,1,
65914cd2-14af-4918-8d60-ff4896a7b165,1,Eject Agent_1,0.833333333,
59060091-c97b-4189-abb5-44c602b2d9b1,1,Eject Agent_1,0.833333333,
d1af175c-b8f1-49be-b549-dc12d3babcfa,1,Eject Agent_1,0.833333333,
980fbd41-345e-4deb-8d74-af37b6607fbb,1,Eject Agent_1,0.833333333,
4dbe4051-a325-4ec5-ad33-fae78fa37249,1,Eject Agent_1,0.833333333,
920eefe3-6211-45c0-9469-02915f8ae35a,1,Eject Agent_1,0.833333333,
de8a1988-8eac-4650-a1da-69602e84eefa,1,Eject Agent_1,0.833333333,
92ab27b8-28c8-4159-b7fb-d0e7cfd78b16,1,Eject Agent_1,0.833333333,
65914cd2-14af-4918-8d60-ff4896a7b165,2,Eject Agent_6,0.8,
59060091-c97b-4189-abb5-44c602b2d9b1,2,Eject Agent_6,0.8,
d1af175c-b8f1-49be-b549-dc12d3babcfa,2,Eject Agent_6,0.8,
980fbd41-345e-4deb-8d74-af37b6607fbb,2,Eject Agent_6,0.8,
4dbe4051-a325-4ec5-ad33-fae78fa37249,2,Eject Agent_6,0.8,
920eefe3-6211-45c0-9469-02915f8ae35a,2,Eject Agent_6,0.8,
de8a1988-8eac-4650-a1da-69602e84eefa,2,Eject Agent_6,0.8,
92ab27b8-28c8-4159-b7fb-d0e7cfd78b16,2,Eject Agent_6,0.8,
99988616-7f8a-40ab-9259-685d86359eac,1,Eject Agent_6,0.714285714,
109b638c-0490-45ca-a073-82f78841ce35,1,Eject Agent_6,0.714285714,
bd1ee7ce-852a-4e8e-88e8-e7ea9d15f58b,1,Eject Agent_6,0.714285714,
b3dc45bc-e69c-4743-9f1d-5b3468f85030,1,Eject Agent_6,0.714285714,
0508c19a-3c66-47e0-9ac4-1f98e0848bf0,1,Eject Agent_6,0.714285714,
a4881e7f-ad92-4e64-acd2-91a4922ab203,1,Eject Agent_6,0.714285714,
969a715e-6ac4-4d64-9666-ad9ef30452f5,1,Eject Agent_6,0.714285714,
c37ed448-6a28-4430-83e4-0e592d552aff,1,Eject Agent_6,0.714285714,
99988616-7f8a-40ab-9259-685d86359eac,10,Max Rounds Reached – Honest Agents Win,1,
109b638c-0490-45ca-a073-82f78841ce35,10,Max Rounds Reached – Honest Agents Win,1,
bd1ee7ce-852a-4e8e-88e8-e7ea9d15f58b,10,Max Rounds Reached – Honest Agents Win,1,
b3dc45bc-e69c-4743-9f1d-5b3468f85030,10,Max Rounds Reached – Honest Agents Win,1,
0508c19a-3c66-47e0-9ac4-1f98e0848bf0,10,Max Rounds Reached – Honest Agents Win,1,
a4881e7f-ad92-4e64-acd2-91a4922ab203,10,Max Rounds Reached – Honest Agents Win,1,
969a715e-6ac4-4d64-9666-ad9ef30452f5,10,Max Rounds Reached – Honest Agents Win,1,
c37ed448-6a28-4430-83e4-0e592d552aff,10,Max Rounds Reached – Honest Agents Win,1,
395815fd-bdb6-4261-8df0-511488bdd404,1,Eject Agent_8,0.666666667,
5ed8fffe-be30-46bd-add0-082236d5f3ed,1,Eject Agent_8,0.666666667,
b4c50d0a-e45f-4ad0-87e4-cbe3070d83b9,1,Eject Agent_8,0.666666667,
02bf597f-06ec-4fe1-a530-10530a4d5403,1,Eject Agent_8,0.666666667,
41ad81e0-9de7-44e8-a503-c7312d741808,1,Eject Agent_8,0.666666667,
558c5fb5-ffab-424d-89a0-1797b24261e2,1,Eject Agent_8,0.666666667,
437f71a2-aaa1-4137-9560-88012e2966fa,1,Eject Agent_8,0.666666667,
6fc67981-339c-418b-9dcf-3c50d1291bfc,1,Eject Agent_8,0.666666667,
395815fd-bdb6-4261-8df0-511488bdd404,2,Eject Agent_6,0.6,
5ed8fffe-be30-46bd-add0-082236d5f3ed,2,Eject Agent_6,0.6,
b4c50d0a-e45f-4ad0-87e4-cbe3070d83b9,2,Eject Agent_6,0.6,
02bf597f-06ec-4fe1-a530-10530a4d5403,2,Eject Agent_6,0.6,
41ad81e0-9de7-44e8-a503-c7312d741808,2,Eject Agent_6,0.6,
558c5fb5-ffab-424d-89a0-1797b24261e2,2,Eject Agent_6,0.6,
437f71a2-aaa1-4137-9560-88012e2966fa,2,Eject Agent_6,0.6,
6fc67981-339c-418b-9dcf-3c50d1291bfc,2,Eject Agent_6,0.6,
395815fd-bdb6-4261-8df0-511488bdd404,3,Eject Agent_6,0.5,
5ed8fffe-be30-46bd-add0-082236d5f3ed,3,Eject Agent_6,0.5,
b4c50d0a-e45f-4ad0-87e4-cbe3070d83b9,3,Eject Agent_6,0.5,
02bf597f-06ec-4fe1-a530-10530a4d5403,3,Eject Agent_6,0.5,
41ad81e0-9de7-44e8-a503-c7312d741808,3,Eject Agent_6,0.5,
558c5fb5-ffab-424d-89a0-1797b24261e2,3,Eject Agent_6,0.5,
437f71a2-aaa1-4137-9560-88012e2966fa,3,Eject Agent_6,0.5,
6fc67981-339c-418b-9dcf-3c50d1291bfc,3,Eject Agent_6,0.5,
395815fd-bdb6-4261-8df0-511488bdd404,10,Max Rounds Reached – Honest Agents Win,1,
5ed8fffe-be30-46bd-add0-082236d5f3ed,10,Max Rounds Reached – Honest Agents Win,1,
b4c50d0a-e45f-4ad0-87e4-cbe3070d83b9,10,Max Rounds Reached – Honest Agents Win,1,
02bf597f-06ec-4fe1-a530-10530a4d5403,10,Max Rounds Reached – Honest Agents Win,1,
41ad81e0-9de7-44e8-a503-c7312d741808,10,Max Rounds Reached – Honest Agents Win,1,
558c5fb5-ffab-424d-89a0-1797b24261e2,10,Max Rounds Reached – Honest Agents Win,1,
437f71a2-aaa1-4137-9560-88012e2966fa,10,Max Rounds Reached – Honest Agents Win,1,
6fc67981-339c-418b-9dcf-3c50d1291bfc,10,Max Rounds Reached – Honest Agents Win,1,
2cfa54ef-e815-447d-8f6f-ae78e14744d0,1,Eject Agent_2,0.714285714,
4416f121-c6d8-497f-8c92-ca16c3a79b01,1,Eject Agent_2,0.714285714,
bd40787f-b6c4-42a6-8621-5b96dd465160,1,Eject Agent_2,0.714285714,
f3520b80-944e-4893-ae33-99d03903d63c,1,Eject Agent_2,0.714285714,
bfa93deb-7f24-4aa0-8c19-9d61687c32c8,1,Eject Agent_2,0.714285714,
bb06eaff-47d6-47e9-82e0-6f436fefcd69,1,Eject Agent_2,0.714285714,
f21da002-329e-4f96-bfeb-8d758bee65b7,1,Eject Agent_2,0.714285714,
b85b46a5-2ea6-4720-a03c-54e12c443825,1,Eject Agent_2,0.714285714,
2cfa54ef-e815-447d-8f6f-ae78e14744d0,2,Eject Agent_6,0.833333333,
4416f121-c6d8-497f-8c92-ca16c3a79b01,2,Eject Agent_6,0.833333333,
bd40787f-b6c4-42a6-8621-5b96dd465160,2,Eject Agent_6,0.833333333,
f3520b80-944e-4893-ae33-99d03903d63c,2,Eject Agent_6,0.833333333,
bfa93deb-7f24-4aa0-8c19-9d61687c32c8,2,Eject Agent_6,0.833333333,
bb06eaff-47d6-47e9-82e0-6f436fefcd69,2,Eject Agent_6,0.833333333,
f21da002-329e-4f96-bfeb-8d758bee65b7,2,Eject Agent_6,0.833333333,
b85b46a5-2ea6-4720-a03c-54e12c443825,2,Eject Agent_6,0.833333333,
2cfa54ef-e815-447d-8f6f-ae78e14744d0,3,Eject Agent_4,0.4,
4416f121-c6d8-497f-8c92-ca16c3a79b01,3,Eject Agent_4,0.4,
bd40787f-b6c4-42a6-8621-5b96dd465160,3,Eject Agent_4,0.4,
f3520b80-944e-4893-ae33-99d03903d63c,3,Eject Agent_4,0.4,
bfa93deb-7f24-4aa0-8c19-9d61687c32c8,3,Eject Agent_4,0.4,
bb06eaff-47d6-47e9-82e0-6f436fefcd69,3,Eject Agent_4,0.4,
f21da002-329e-4f96-bfeb-8d758bee65b7,3,Eject Agent_4,0.4,
b85b46a5-2ea6-4720-a03c-54e12c443825,3,Eject Agent_4,0.4,
2cfa54ef-e815-447d-8f6f-ae78e14744d0,4,Eject Agent_4,0.5,
4416f121-c6d8-497f-8c92-ca16c3a79b01,4,Eject Agent_4,0.5,
bd40787f-b6c4-42a6-8621-5b96dd465160,4,Eject Agent_4,0.5,
f3520b80-944e-4893-ae33-99d03903d63c,4,Eject Agent_4,0.5,
bfa93deb-7f24-4aa0-8c19-9d61687c32c8,4,Eject Agent_4,0.5,
bb06eaff-47d6-47e9-82e0-6f436fefcd69,4,Eject Agent_4,0.5,
f21da002-329e-4f96-bfeb-8d758bee65b7,4,Eject Agent_4,0.5,
b85b46a5-2ea6-4720-a03c-54e12c443825,4,Eject Agent_4,0.5,
2cfa54ef-e815-447d-8f6f-ae78e14744d0,5,Eject No Ejection,0.75,
4416f121-c6d8-497f-8c92-ca16c3a79b01,5,Eject No Ejection,0.75,
bd40787f-b6c4-42a6-8621-5b96dd465160,5,Eject No Ejection,0.75,
f3520b80-944e-4893-ae33-99d03903d63c,5,Eject No Ejection,0.75,
bfa93deb-7f24-4aa0-8c19-9d61687c32c8,5,Eject No Ejection,0.75,
bb06eaff-47d6-47e9-82e0-6f436fefcd69,5,Eject No Ejection,0.75,
f21da002-329e-4f96-bfeb-8d758bee65b7,5,Eject No Ejection,0.75,
b85b46a5-2ea6-4720-a03c-54e12c443825,5,Eject No Ejection,0.75,
2cfa54ef-e815-447d-8f6f-ae78e14744d0,6,Eject Agent_6,1,
4416f121-c6d8-497f-8c92-ca16c3a79b01,6,Eject Agent_6,1,
bd40787f-b6c4-42a6-8621-5b96dd465160,6,Eject Agent_6,1,
f3520b80-944e-4893-ae33-99d03903d63c,6,Eject Agent_6,1,
bfa93deb-7f24-4aa0-8c19-9d61687c32c8,6,Eject Agent_6,1,
bb06eaff-47d6-47e9-82e0-6f436fefcd69,6,Eject Agent_6,1,
f21da002-329e-4f96-bfeb-8d758bee65b7,6,Eject Agent_6,1,
b85b46a5-2ea6-4720-a03c-54e12c443825,6,Eject Agent_6,1,
2cfa54ef-e815-447d-8f6f-ae78e14744d0,7,Eject Agent_8,0.75,
4416f121-c6d8-497f-8c92-ca16c3a79b01,7,Eject Agent_8,0.75,
bd40787f-b6c4-42a6-8621-5b96dd465160,7,Eject Agent_8,0.75,
f3520b80-944e-4893-ae33-99d03903d63c,7,Eject Agent_8,0.75,
bfa93deb-7f24-4aa0-8c19-9d61687c32c8,7,Eject Agent_8,0.75,
bb06eaff-47d6-47e9-82e0-6f436fefcd69,7,Eject Agent_8,0.75,
f21da002-329e-4f96-bfeb-8d758bee65b7,7,Eject Agent_8,0.75,
b85b46a5-2ea6-4720-a03c-54e12c443825,7,Eject Agent_8,0.75,
47254151-09c3-49f1-b5ff-f293570cd0d7,1,Eject Agent_2,0.666666667,
816a3e2f-9988-4a5e-8d73-ba8f057a5330,1,Eject Agent_2,0.666666667,
